F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp
27.710459,0.05834069,27.513023,27.929663,28.180954,0.6679306,7.8834796,8.820991,26.194075,24.256804,1.4309614,0.5083415,0.51801425,1.4779004,2.1796808,1.6616666,2.5928733,0.9829715,3.490622,2.940453,0.35148612,0.5412685,33.68038,0.1757678,-12.371952,-1.0041072,0.03979677,152.47899,-4.071435,-1.6895317,0.012373933,2.6357343,0.59356284,1.1008977,7.377879,0.34082288,0.756039,3.2772832,14.306574,0.44387612,543.4964,0.17840178,1424.16,0.10457473,-54.332924,-1.5596176,1492.7202,0.048001256,1159.3971,0.18630049,-54.50826,-1.5553071,2616.088,0.060020585,1219.1465,0.5120554,-64.728004,-1.2194042,-5.5560536,-0.8059927,19.132486,0.28581175,0.03897236,0.21068694,-0.010057353,-0.5606246,0.39473987,0.37529176,36.042423,0.07530107,-16.770372,-0.6174674,-1.1978685,-3.7090313,-5.898402,-0.9405608,-10.316908,19.981817,0.038970746,-0.009370122,0.23409513,1.0738255,0.6756757,1.0919999,1.2915169,0.305,0.28848743,-18.059572
22.717577,0.012506322,22.480381,22.707651,22.937279,0.45689774,5.801477,2.2440424,4.131975,2.712304,0.7773714,0.30641812,0.71907115,0.80087906,0.941149,0.22207785,1.7924463,0.86293703,1.4622695,1.0885738,0.16605581,0.40404296,31.49518,0.15034157,-4.723271,-0.73735356,2.954388,2.0909462,-20.736841,-0.4803703,0.004602772,0.5490254,0.6186051,0.48179653,5.5856104,0.1341983,7.4125485,0.76945025,16.471596,0.21800005,455.86923,0.08935534,1156.0773,0.100737445,-29.783745,-1.9334196,1311.048,0.0516709,995.4209,0.12228209,-28.136332,-2.0647974,2422.9753,0.04033217,789.2049,0.27559492,-42.047764,-1.2700131,-8.11913,-0.315324,22.653996,0.096358195,-0.0049996404,-2.5331516,-0.0125321215,-0.6873473,0.17941427,0.30362728,32.420753,0.10736791,-5.2034035,-0.6232218,1.4905025,2.5053494,-23.194729,-0.2916809,-10.05547,20.802588,-0.00032629917,0.010627747,0.05434853,2.0128088,0.09191176,9.76,0.0,0.545,0.085,-25.28139
34.66291,0.015997335,34.521683,34.66069,34.8591,0.3374176,87.39688,107.04854,6.5984855,6.161057,1.1837775,0.3543877,0.985586,1.323337,1.4516808,0.4660948,2.9041579,2.837867,1.5446603,1.2808156,0.17613661,0.55541295,33.94564,0.20550816,-16.861715,-0.6660877,8.886846,0.57216,-12.230602,-0.4569198,0.004613606,1.2975034,0.4507238,0.588085,11.062308,0.14394939,2.6979954,0.7205054,15.953982,0.23433843,752.41846,0.19511966,1578.3192,0.12620853,-39.450775,-1.8566605,1623.506,0.06825308,1198.2917,0.18459372,-41.169064,-1.7345608,2699.879,0.07384077,913.5734,0.469992,-48.741543,-1.3962942,-6.389728,-0.3628261,17.62334,0.18538019,0.05801411,0.15942882,-0.009197889,-0.48425484,0.18896784,0.5268089,36.572735,0.055785883,-21.332493,-0.2631783,8.846956,0.47412467,-13.706751,-0.29672894,-11.124958,18.133682,0.042582817,-0.017408624,0.11662355,0.87390757,0.2512563,3.3,3.28,0.43666667,0.09977753,-21.276712
30.701939,0.08838661,30.119839,31.655558,32.256706,2.1368675,181.55327,148.32243,173.15755,157.98027,0.69420904,0.4654432,0.31170428,0.63000536,0.98260796,0.6709037,2.4475038,0.81206936,1.3229197,0.7391213,0.26040125,0.43743953,27.26958,0.24723771,4.683179,1.9428551,2.7456539,3.8632658,-6.88973,-1.3552372,0.034941558,2.3115947,1.0882328,0.50697976,4.519028,0.47334382,-0.3232059,-17.15165,18.742687,0.37240535,654.03674,0.21866734,1473.5775,0.12526752,-87.14364,-1.0615706,1524.9938,0.08282476,1210.2955,0.22003676,-87.444145,-1.0558553,2775.8782,0.0905013,1220.2252,0.46886167,-99.43357,-0.8315523,-8.069808,-0.38561702,26.46333,0.14636858,-0.017678687,-0.73123753,-0.0023119887,-2.4813054,0.30945435,0.32284334,31.15329,0.055292018,-1.1915351,-4.9778566,-3.84856,-1.0813998,-10.18442,-0.43757758,-14.261628,24.177492,-0.032094933,0.003939226,0.18890922,1.4164306,0.86206895,0.68,0.6083311,0.3425,0.2769815,-24.965027
34.849503,0.16582872,27.261658,37.70706,38.646656,11.384998,203.02814,116.09844,54.86216,65.8543,1.349799,0.246089,1.0965443,1.3243346,1.5875441,0.49099982,7.798104,4.9910836,5.377208,5.859975,0.66167873,0.52577907,30.78378,0.2051035,-4.0219855,-1.4960636,-25.565876,-0.5897028,-6.624506,-0.9290215,0.030059686,1.5705419,1.1512285,0.7264228,6.4147167,0.64858234,-0.42562473,-14.870073,27.338684,0.36975738,669.6933,0.22524068,1424.0424,0.10977181,-93.34311,-1.06267,1587.7944,0.09973916,1120.6016,0.1849334,-94.53384,-1.0057489,2784.6204,0.07432738,965.5963,0.28541315,-105.70151,-0.8036932,-8.462994,-0.42993757,29.391844,0.21741152,0.054698467,0.24154778,-0.016849125,-0.6071609,0.5161411,0.45770454,34.289383,0.13708793,-3.6121538,-1.8195251,-26.589983,-0.45347825,-7.8501415,-0.8197603,-5.688805,24.432165,0.04694674,-0.008166538,0.84239846,2.4034336,1.0344828,0.5225,1.2170875,0.42416668,0.5416096,-18.36526
32.955276,0.08514074,33.268684,33.760223,33.973904,0.70521927,23.967705,16.232046,3.1581607,2.4161623,1.4065485,0.35947186,1.1019721,1.6018591,1.7060509,0.60407877,1.7213526,1.1592085,0.7088593,0.4060548,0.29294094,0.5990396,31.876759,0.095148504,-7.599784,-0.4889839,-8.415689,-0.9023522,-9.313925,-0.48437765,0.011629606,2.5955155,0.5247305,0.55642444,9.136772,0.28977248,-0.5703894,-7.4303117,16.945091,0.36049563,724.6236,0.15001716,1475.5508,0.120404676,-40.954212,-1.9276413,1590.4531,0.08771445,1101.5159,0.26021975,-42.362785,-1.8279415,2788.2805,0.107789785,774.6324,0.55486166,-54.866383,-1.302933,-5.632326,-0.35326967,21.493956,0.11708728,0.015918892,0.7754102,-0.0147347115,-0.40391025,0.31746566,0.59589773,32.87959,0.05489855,-8.883365,-0.3006956,-11.639399,-0.35964555,-10.248787,-0.40857613,-9.660389,20.82471,0.0038654534,-0.0049136863,0.19700572,0.25940338,0.1305483,6.17,0.0,0.72999996,0.04,-18.584742
35.097496,0.08057572,33.980953,35.46838,37.1399,3.158947,86.09531,63.464375,22.014282,6.837509,0.6437233,0.84446883,0.19589467,0.28756544,1.3036143,1.1077195,2.352163,0.95136887,1.7799692,0.2688746,0.17825045,0.9163884,28.315933,0.20525572,-13.4815855,-1.0350292,5.2027197,1.101648,1.639456,4.880251,0.07221346,0.9993112,2.6351497,0.5312322,1.4818026,3.670846,6.1109943,1.4888309,18.47657,0.28987765,889.9981,0.112915434,1220.6105,0.11187501,-114.43888,-0.8255066,1805.3914,0.047613114,1081.2778,0.20797646,-114.59102,-0.80566573,2934.6992,0.053781845,812.2096,0.42505494,-119.75686,-0.72388303,-1.4171714,-4.109865,19.510572,0.20622766,0.041466333,0.3291845,0.011883034,0.38710007,0.32101914,0.4454595,32.861702,0.092633255,-25.52937,-0.47586524,4.379039,1.605653,-3.2435012,-2.2720122,-7.3362093,19.304794,0.02336301,0.013450696,0.06427437,0.93896717,0.9615385,0.45999998,0.21,0.37,0.26981476,-25.484638
31.638067,0.08861857,30.65451,30.936253,31.402033,0.74752235,52.02909,50.99827,187.10681,130.40546,1.1380037,0.37886536,0.65229267,1.2692994,1.4084408,0.75614816,4.4509215,5.997549,1.2443497,1.2907146,0.37721533,0.5838881,35.120575,0.17860799,-12.707909,-0.56405324,-2.1123614,-4.0489163,-8.299684,-0.8553637,0.011109119,1.6886288,0.90672964,0.47959536,6.738617,0.2512347,2.8362215,0.8083683,18.587872,0.20186162,772.7718,0.10698429,1353.4923,0.1233069,-44.14581,-1.7694489,1579.8529,0.05629045,1023.9082,0.13487138,-42.08745,-1.8732756,2873.4062,0.031536967,509.0791,0.27184668,-57.19867,-1.2439729,-1.5871398,-1.9879134,21.44053,0.13594651,0.02177861,0.47754335,0.008521966,0.7138259,0.4253557,0.47229177,37.886696,0.058193345,-15.00765,-0.34596834,-5.473432,-0.88501006,-11.050201,-0.37430787,-8.326561,18.67727,0.0006670981,0.0017313778,0.19417529,1.1188812,0.4225352,1.8833332,2.348224,0.345,0.3060637,-20.453718
31.140549,0.1240485,32.2179,32.67088,33.002327,0.78442764,140.07487,81.397285,51.5367,50.16404,0.8601878,0.18893424,0.73093843,0.8926828,0.9915406,0.26060218,1.5889518,0.7125733,1.7070439,1.0972605,0.20078765,0.2912523,33.198753,0.07153322,4.84647,0.61921084,4.6377997,1.1684372,-7.807099,-0.8776214,0.04455216,2.0246964,0.8866939,0.8084123,7.9237905,0.3166047,10.391813,0.32449996,26.612461,0.34351045,642.04395,0.3135523,1549.7482,0.1483015,-6.1507626,-1.2258556,1566.5735,0.1331843,1135.4293,0.18518198,-15.983227,-0.45753506,2813.7432,0.052616127,772.53973,0.56138897,-28.13531,-0.2368421,-13.696561,-0.14105922,26.91845,0.11271839,0.017543351,0.7452097,-0.005258331,-1.7467206,0.20209324,0.28517,33.325302,0.054024737,4.872188,0.6211701,4.599209,1.1839743,-8.000352,-0.8452358,0.0,0.0,0.0,0.0,0.0,2.3017905,0.25974026,3.84,0.0,0.0,0.0,-22.36828
22.29378,0.034190267,21.768616,22.163193,22.980774,1.2121582,7.9445066,4.035992,-0.15332198,2.459804,0.7576696,0.6965316,0.1883046,0.7177046,1.2094429,1.0211382,1.4357994,0.7530326,1.7506876,1.487211,0.14584626,0.84692305,29.299505,0.2992225,-14.366922,-0.61019814,2.9733326,2.0051534,-9.513803,-0.98924476,0.005457401,1.588248,0.6224012,0.6643416,5.2233434,0.2269571,2.456719,0.8515335,14.258609,0.27840158,444.7678,0.17049365,1302.8851,0.092814445,-74.55607,-1.2733252,1344.7698,0.05775359,1102.3909,0.11457435,-72.42949,-1.3259941,2408.68,0.04275977,937.32104,0.211837,-82.58123,-1.0715466,-5.118634,-0.5417894,19.796423,0.19121319,0.018858386,0.79612136,-0.008802011,-0.8115968,0.20273134,0.58072525,35.351406,0.094602704,-19.330656,-0.3306189,0.8075829,5.0184417,-14.470943,-0.49379298,-5.922551,17.084457,-0.0045537194,0.010905459,0.046555,1.1764706,0.23809525,2.6799998,0.0,0.745,0.145,-24.49278
33.6325,0.026858836,33.22689,33.553772,33.798832,0.5719414,87.21052,67.631256,5.082794,9.468498,1.3262525,0.5044556,0.5208576,1.7116203,1.8771877,1.3563302,4.4769063,3.3831725,-0.31332222,1.8881575,0.34501204,0.48754218,30.788395,0.1616632,-13.563653,-0.8303544,-7.3557796,-1.1309532,8.3148365,1.6422187,0.0066334303,1.7363079,0.7003261,0.72929746,8.521308,0.25241113,7.479867,0.36009663,15.132766,0.6448489,849.7447,0.0942777,1331.3666,0.099132955,-70.63299,-1.3132474,1712.7047,0.03995978,1154.3833,0.11696141,-70.54977,-1.30782,2768.9495,0.028951451,809.78125,0.1969719,-79.24506,-1.0846338,-0.80020744,-4.5444374,15.767152,0.17254621,0.054332796,0.20408621,0.0043571065,2.276635,0.38642493,0.4211961,31.51147,0.107817695,-20.293419,-0.33486497,-11.64092,-0.46860892,16.216722,0.5263074,-12.096714,23.142393,0.04905064,-0.018611314,0.26857436,0.6772009,1.369863,0.47,0.96178645,0.24,0.11590225,-19.423801
29.924597,0.17546134,22.854013,30.667847,34.727856,11.873842,167.51372,87.36133,118.205215,97.86486,0.9719431,0.24574706,0.81201375,0.97813433,1.081606,0.2695923,2.5855777,1.9728618,2.997433,2.660291,0.38953784,0.26357985,32.29204,0.1344975,-10.072964,-0.6503149,-2.638454,-2.2855015,-10.122795,-0.64234346,0.05639806,1.8205628,1.6277515,0.50005907,1.9715908,0.9002529,-2.0159743,-3.9275403,20.729069,0.2714205,551.5972,0.2776007,1469.4893,0.14557451,-108.52121,-0.88846564,1472.9309,0.060575698,1072.3302,0.19268803,-108.49698,-0.88059855,2711.709,0.07582729,998.1213,0.5380827,-116.568886,-0.74809104,-6.3019657,-0.49823233,23.793945,0.17475285,0.019762652,0.66683966,-0.003310602,-1.726485,0.40505198,0.2353166,34.322014,0.10829002,-11.63609,-0.59532374,-4.848115,-0.9398934,-13.365462,-0.3567089,-6.164916,20.172298,0.016066043,-0.0014618946,0.3782133,1.1655011,2.3400936,0.188,0.2885527,0.24185184,0.30832928,-23.544214
32.018158,0.14117105,30.285524,33.5197,34.548214,4.2626896,103.82601,106.07163,110.667145,98.52379,0.8030685,0.3937618,0.39966297,0.8891633,1.0880233,0.68836033,3.6807516,3.1656816,2.7775476,3.439378,0.28034014,0.4999239,24.967249,0.18894805,12.491667,0.3974877,-4.943136,-1.2832036,-2.8782017,-1.7321327,0.047749847,1.3240347,0.9500574,0.60063356,7.578438,0.25645253,-1.0435965,-5.6400914,19.427404,0.4399911,902.1431,0.14713012,1355.1752,0.18653788,-77.74781,-1.1360533,1692.9714,0.08444714,1263.5493,0.24744494,-81.34362,-1.0492213,3018.2058,0.047285195,535.7781,0.50140715,-88.47151,-0.9068911,-13.393942,-0.24619587,28.922485,0.102763556,0.017408935,0.7869326,-0.0069586146,-1.4901009,0.32780626,0.3744851,26.797686,0.10140131,12.192541,0.40698838,-6.7161794,-0.7733489,-2.5957143,-1.828722,-13.157041,22.232273,0.02224283,-0.014890667,0.18890038,2.4604568,1.0638298,0.6066667,0.5073679,0.26714283,0.29668233,-21.509466
35.55358,0.059317052,35.657326,36.012386,36.209793,0.55246735,223.80759,106.13387,32.91238,47.58412,1.452215,0.35439524,1.2015523,1.5186411,1.8111987,0.60964644,3.7099338,1.3979223,2.8012028,1.3011358,0.24677497,0.5624189,24.915588,0.18682441,-11.4716835,-0.7162966,-12.131277,-0.80944836,2.1525564,1.7576004,0.016259009,4.0173626,0.56490576,0.89982563,10.128093,0.29092982,2.3746853,1.4180818,13.537046,0.3476242,630.415,0.24699298,1691.0669,0.123212785,-26.54251,-2.5441613,1573.618,0.07486077,1398.4194,0.21613348,-28.8862,-2.2375104,2526.538,0.0722647,1208.1484,0.3736099,-36.193314,-1.7103778,-6.2795568,-0.36183968,15.123234,0.22804272,0.06679312,0.16987602,-0.009880368,-0.4213491,0.261137,0.5231427,25.14242,0.15887527,-13.350072,-0.446888,-15.18063,-0.39368466,2.1518624,1.6592156,-9.937468,18.345064,0.035213463,-0.0044668126,0.15482092,1.7364658,0.41067764,2.1175,2.3248696,0.2925,0.2690144,-19.467625
35.78756,0.034651246,35.715347,35.879307,36.17208,0.4567337,73.14261,0.0,1.0526007,0.0,1.4130348,0.32982567,1.3467753,1.4810448,1.6625912,0.31581593,5.1098685,8.2755165,2.216107,1.6831598,0.17379189,0.5830017,23.773527,0.23552905,-8.598084,-0.87813747,-14.50616,-0.4912835,-20.282293,-0.36960185,0.004508674,2.686858,0.3823199,0.78200525,11.870141,0.14110133,-2.650699,-0.5756244,15.090032,0.25903252,741.1185,0.10934833,1484.1882,0.10269152,-24.912397,-2.7154045,1619.4113,0.047727406,1047.1217,0.15311827,-28.084723,-2.3456023,2897.7854,0.047025543,619.0755,0.3735898,-39.99692,-1.5345316,-5.5394835,-0.38980502,18.80828,0.1593227,0.072290756,0.12315594,-0.010491085,-0.5559041,0.185068,0.55720425,25.338175,0.11396447,-10.902028,-0.35944346,-16.847765,-0.15651493,-22.719742,-0.16467024,-7.6973333,15.610242,0.03687832,-0.010315792,0.10023974,0.40883076,0.08210181,10.62,0.0,0.765,0.105,-19.752317
30.671648,0.016388534,30.26139,30.725592,31.142767,0.88137627,7.9075036,4.809703,9.263099,4.5284004,0.8317377,0.3438299,0.6796873,0.8900481,1.066512,0.38682467,3.2076166,1.7296335,2.972952,2.0913014,0.2433648,0.43963724,34.75901,0.15901388,-5.2609177,-0.84611154,-1.2918477,-5.1014366,-38.169476,-0.4314444,0.0071799033,1.2226964,0.8984067,0.6032816,7.2417564,0.34706426,-0.53679657,-6.706935,21.837305,0.23790798,460.99805,0.24375537,1358.9263,0.09298565,-25.367918,-2.4581563,1361.5836,0.11323217,1148.5216,0.15728821,-26.204159,-2.3217032,2554.7227,0.071913585,1301.0289,0.37183452,-44.35585,-1.2281952,-8.621884,-0.33088648,20.42072,0.22961274,0.03164451,0.36817357,-0.024529925,-0.33082446,0.26835853,0.31586474,36.27048,0.075611226,-5.7158446,-0.7545354,-2.1981914,-2.8684847,-43.32701,-0.1909057,-8.480163,20.470808,0.0028749697,0.009656905,0.05725081,3.2626429,0.32894737,2.695,2.655,0.21333334,0.1569147,-23.833881
30.965984,0.10510066,29.99606,30.434551,30.908604,0.91254425,195.56427,247.98116,37.785957,23.141533,1.4403304,0.3398461,1.1433142,1.5486284,1.797188,0.6538738,7.0280695,5.101535,5.992515,3.8741965,0.39736474,0.4302372,27.57892,0.13364169,-22.377357,-0.42470208,-2.376082,-2.2305453,-14.794054,-0.58403915,0.0059172795,0.9125423,0.7293379,0.6518197,6.2194405,0.35521477,-2.4808893,-1.6210091,8.354704,1.0267093,545.44775,0.2469389,1364.9098,0.12494482,-23.073704,-2.7962506,1466.3778,0.089458495,1158.086,0.17815277,-19.698051,-3.2742803,2657.772,0.052157786,1023.3915,0.33992922,-32.35812,-1.8534745,-0.029735263,-94.15214,14.780555,0.2886905,0.03734703,0.35583663,0.0024246983,2.8111455,0.41454142,0.3688089,27.652977,0.11805194,-23.85229,-0.31265637,-2.5054688,-1.9236284,-15.351427,-0.49933958,-4.227622,19.555565,0.015588939,0.0015182111,0.29033065,3.088803,1.0362694,0.84,1.9114,0.105,0.1107926,-20.360258
28.73942,0.009894479,28.529871,28.68596,28.88409,0.35421944,3.0984545,2.598508,2.2525678,1.6263839,1.2303468,0.23922643,1.1789492,1.2885101,1.449235,0.27028573,2.2916853,1.7633336,1.4976151,0.79808533,0.34793502,0.25384018,26.439466,0.11967693,-7.5020638,-1.0137191,-0.9132177,-6.050426,-4.9944253,-1.4610554,0.005350872,0.7082813,0.6543521,0.5385939,5.841694,0.28099185,8.092786,0.34267044,17.255306,0.17565092,577.08655,0.16573639,1430.2559,0.09195434,-30.418726,-2.1238651,1492.5537,0.068280466,1246.1266,0.11466821,-30.027317,-2.1556637,2588.3103,0.04970227,1101.06,0.35705996,-40.963604,-1.4793986,-3.9896815,-0.5597782,17.557302,0.13423388,0.012501968,0.84187627,-0.0050642015,-1.4102197,0.36548436,0.21521716,27.005377,0.097115636,-9.86902,-0.4338562,-2.204623,-1.9221377,-5.4221487,-1.3755537,-12.24137,20.635847,0.014409775,-0.01444119,0.23992722,2.3448277,0.1388889,6.2799997,0.0,0.445,0.155,-22.315905
29.073513,0.038052727,28.498138,29.146606,29.774134,1.2759953,33.462284,67.17635,3.4671872,2.568238,0.9704032,0.37252167,0.7353544,0.99078727,1.2078674,0.47251296,3.578904,3.4961717,1.2866255,0.6438251,0.2903425,0.4182964,26.998186,0.18854618,-5.7506943,-1.4213203,11.063106,0.48599643,3.6271002,1.5776474,0.0102746915,1.3124074,0.8844808,0.4766263,6.1826916,0.24124435,4.1895514,1.070348,12.569427,0.44594982,865.3444,0.12803587,1215.5603,0.1673748,-47.923893,-1.4929264,1718.7612,0.06871968,1067.846,0.17872983,-49.344532,-1.436757,2843.4097,0.061638035,678.54156,0.50601,-57.071697,-1.1788896,-7.0104866,-0.467431,22.100883,0.12621976,0.0044580176,2.111475,0.0061618835,1.2337747,0.32075655,0.3424289,28.261375,0.11902036,-8.264577,-0.72678745,10.665348,0.42560378,4.457619,1.1415056,-10.197484,20.689907,0.009883261,0.0018444156,0.1660869,1.037037,0.9009009,0.8933333,1.1697958,0.19666666,0.19379255,-22.333763
27.024305,0.06542074,26.573263,26.90129,28.235039,1.6617756,4.173795,0.0,-12.231975,9.803472,0.64650685,0.49770722,0.32724756,0.636257,0.8108577,0.48361015,1.6813908,1.5196537,1.2137471,0.7261628,0.2683674,0.56021625,33.105118,0.12664661,8.853014,0.57803935,-5.91273,-1.5074618,4.9392204,1.1429181,0.015772201,1.3852837,1.1275549,0.55510014,5.4322653,0.2587966,5.900162,0.88948846,25.297071,0.20091958,608.50287,0.29346582,1521.7899,0.11096094,-63.708496,-1.2956885,1516.2908,0.16110024,1339.7366,0.15017673,-67.5551,-1.1842966,2622.8694,0.1016767,1161.0193,0.2695204,-78.50659,-0.9337342,-12.152899,-0.24492064,29.469152,0.112736955,-0.0019730001,-7.038442,-0.016168067,-0.40778583,0.3092516,0.46961293,34.167397,0.063281335,10.696059,0.34103647,-10.484414,-0.40783674,4.214172,1.1197636,-12.900101,27.560232,-0.0062014344,0.0053585013,0.16698891,0.6472492,0.32894737,2.22,0.0,0.39499998,0.035,-23.93319
25.990408,0.008196332,25.866352,26.017233,26.13459,0.26823807,2.992822,1.1676612,2.5090103,1.678158,1.1065011,0.14921264,1.055029,1.1344267,1.2074349,0.15240586,0.9795925,0.9392839,0.6393313,0.433017,0.4353414,0.18402559,32.105156,0.11467618,-3.6123369,-0.8031875,1.5402595,4.155758,-13.605922,-0.39549303,0.0049984977,0.88987166,0.99247116,0.46076652,4.9175625,0.19785802,14.409297,0.22630174,27.168602,0.1394564,485.40585,0.19342287,1412.768,0.09863195,-27.05149,-2.2761838,1407.2314,0.08056361,1139.3707,0.18952875,-27.058449,-2.2686632,2575.9253,0.061042752,1148.2504,0.3708754,-41.194584,-1.3664733,-9.61612,-0.19303758,25.029827,0.10212081,0.015658032,0.6327075,-0.01198988,-0.35456413,0.44970608,0.15334119,33.228287,0.049149256,-3.9319987,-0.7142413,0.97260505,6.6651664,-14.750937,-0.30159566,-8.005617,20.055464,0.0229051,9.983907e-05,0.32509032,0.87227416,0.0625,14.219999,0.0,0.875,0.545,-21.173433
20.063957,0.020462578,19.871437,20.04274,20.209923,0.33848572,5.094625,2.0613298,2.669572,1.7404909,0.66008675,0.45999843,0.37004563,0.7155673,0.88959384,0.5195482,2.313528,1.347985,1.3524998,1.0700101,0.16392775,0.5974433,30.046057,0.2112326,0.6308296,7.3545966,-7.6958685,-1.3449471,-1.8732357,-2.5493262,0.00623125,1.2630005,0.51697856,0.92220116,4.765087,0.17029566,4.3501754,1.043014,14.225829,0.2863589,428.24847,0.07399602,1166.318,0.079201266,-63.426296,-1.3384539,1279.9377,0.045382246,1015.2574,0.11038032,-61.363346,-1.4054092,2275.2258,0.037416764,717.3821,0.19853362,-70.51965,-1.1430683,-9.742725,-0.2194848,20.238697,0.15665509,-0.008092779,-1.1337417,-0.021377726,-0.24207853,0.18045145,0.32136676,32.599804,0.06560184,1.0013839,4.3811135,-12.278151,-0.2979284,-2.7224236,-1.6755576,-7.6802087,18.667385,0.008903863,0.005246495,0.12470312,2.0932446,0.3824092,1.875,1.5217506,0.574,0.84341216,-25.539564
31.755236,0.0076828585,31.617914,31.75365,31.96672,0.34880638,5.0996957,2.1628666,4.6200933,2.446608,1.0202371,0.45177457,0.539981,1.0987453,1.3788152,0.83883417,3.6255946,1.2609781,3.9126573,4.285955,0.34570035,0.6095349,20.0212,0.41207227,-0.5235252,-12.988233,-8.084351,-1.4898345,-4.0833564,-1.5581551,0.009142438,2.0220523,1.0194882,0.41068622,5.967805,0.32773766,-5.695271,-0.8346863,13.455082,0.30619255,457.78387,0.0946659,1294.8646,0.09394114,-89.50063,-1.0606053,1354.5525,0.034336984,1013.733,0.07136421,-83.65982,-1.1786627,2629.6294,0.032913096,905.98584,0.3351644,-98.54621,-0.8737641,-0.727032,-2.1967716,23.28906,0.09853675,0.0216137,0.4344626,-0.00028164353,-12.994671,0.44952255,0.34035006,26.479816,0.065187335,-4.7190323,-0.74468833,-17.158632,-0.17904383,-8.8633795,-0.3221767,-3.409716,14.464366,0.006784315,0.014559632,0.21078973,2.0648968,0.5988024,0.96,0.74,0.45666668,0.30944395,-21.985876
