F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp
29.245928,0.08485074,27.243217,28.927584,31.73933,4.496113,51.08025,55.54345,40.092014,53.72529,0.8500523,0.50852096,0.4716497,0.739832,1.2315518,0.75990206,9.306081,4.8981533,6.347496,3.1267464,0.4378527,0.66595733,30.345032,0.36493027,6.476823,1.4446446,4.3952413,2.7767098,-5.7499013,-2.039525,0.016280267,0.9855073,1.0349908,0.8640907,6.8148756,0.3202925,1.0081505,6.7308683,26.03353,0.49249527,566.975,0.31196284,1359.4637,0.12112625,-117.18882,-0.78771883,1608.0508,0.1721837,1136.361,0.2685877,-122.166084,-0.7005029,2677.6628,0.10648521,974.11017,0.29695472,-126.04647,-0.643336,-15.918341,-0.46509382,27.574978,0.2665637,0.025009342,0.6446184,-0.027109792,-0.6488192,0.6007328,0.44050136,37.09176,0.20581642,8.324182,1.3294631,2.2516496,6.71016,-6.300898,-2.4640262,-11.590996,21.086649,0.013194908,-0.012654588,0.312626,2.8605485,2.2781775,0.18368421,0.09863332,0.23526315,0.1920079,-19.465628
35.98755,0.045416985,34.72362,36.39206,37.20735,2.4837303,101.77775,149.0158,19.708662,9.337502,0.6443376,0.48126626,0.35798958,0.58078086,0.93972445,0.5817349,6.537602,3.4552963,3.559596,1.754193,0.22535816,0.6341657,26.880728,0.35507488,-2.6885328,-3.5376806,4.6351657,2.3510947,-10.539939,-1.5311888,0.01502293,0.99925745,0.9741666,0.60705936,8.646232,0.35646966,3.406814,2.657596,23.20021,0.35790256,659.88794,0.3228825,1401.4958,0.1622667,-101.77192,-0.91978824,1692.3473,0.1670949,1209.3259,0.31246153,-100.23739,-0.8632018,2731.8914,0.08951685,902.5047,0.2910884,-103.06838,-0.813888,-14.235457,-0.41475344,24.930014,0.26003718,0.044245917,0.5177861,-0.019863386,-0.7395834,0.29060292,0.47431356,33.051014,0.19707166,-2.702838,-3.7682304,2.6509795,4.4413614,-18.583054,-0.881336,-6.421545,16.268427,0.012117933,0.0038717117,0.1472685,3.0729833,2.4484537,0.2168421,0.18932159,0.1625,0.12267335,-24.635323
34.3581,0.061561294,33.11329,34.18663,35.565598,2.4523087,97.03191,214.85915,26.228725,49.37767,1.190631,0.46364242,0.69807976,1.0460149,1.7911137,1.093034,10.085739,5.7922907,9.138809,7.185406,0.44170308,0.726535,11.35803,0.98994714,3.9759161,3.240192,1.6765635,8.483725,-1.2217284,-8.660768,0.013160973,1.0955938,0.73369884,0.8645973,7.6842303,0.39967102,4.325629,2.2689204,17.559607,0.5780781,543.3125,0.43623427,1311.71,0.15338609,-122.716385,-0.7705423,1622.7108,0.14838004,924.97546,0.29727367,-112.57444,-0.816177,2629.051,0.10247153,986.32196,0.3360728,-113.628624,-0.7984835,-9.139404,-0.6671899,17.063656,0.43989968,0.06295694,0.27513304,-0.02505727,-0.5220443,0.61104965,0.54925734,19.124712,0.4320301,-1.2474115,-11.10735,-1.2854375,-13.764134,-2.7476559,-4.542374,-3.730595,10.213434,0.029208299,-0.006720977,0.2959066,2.948403,1.8914474,0.23695652,0.18686043,0.26,0.30204853,-19.393864
24.36633,0.05530434,23.269302,24.18068,25.756845,2.487543,40.45321,39.281376,21.955967,8.063269,0.7558916,0.5099756,0.3922329,0.6797747,1.1137528,0.72151995,9.078006,5.705834,8.19542,5.301888,0.36120394,0.6471921,26.502546,0.47548112,10.9764,0.8808259,10.567449,0.95890033,-2.4272003,-5.388343,0.019771557,0.88493955,1.1075959,0.88687474,5.041503,0.3547278,-3.0992048,-1.1030675,23.890684,0.2689852,573.20776,0.4023068,1350.6274,0.13197549,-117.14261,-0.78803796,1608.9359,0.19495235,1113.8113,0.2730042,-122.40151,-0.6973785,2674.1228,0.11590282,1006.37006,0.33608022,-125.65335,-0.65031606,-17.041353,-0.35940862,27.504017,0.20669056,0.022158675,1.0297681,-0.024229303,-0.73084044,0.47987363,0.44981924,33.99646,0.23110667,10.126348,0.7427731,10.302733,1.2819935,-8.559057,-1.9051728,-12.294488,21.860231,-0.00016808581,-0.0061371834,0.2731054,3.7453182,2.1356783,0.19647057,0.12414135,0.23722221,0.3004035,-20.833605
29.920572,0.18510528,21.623867,33.19583,33.845005,12.221138,59.818527,72.29001,52.208324,35.333633,0.70103174,0.49429932,0.3876365,0.6341296,1.052115,0.6644784,10.262238,7.5119953,10.358517,8.441417,0.31503513,0.7051864,21.478277,0.76827574,11.110666,1.0351061,15.610709,0.9137114,-4.5847583,-2.5999813,0.031707868,1.3082811,1.2745861,0.7228635,6.5287156,0.50013393,8.798234,0.984962,26.5077,0.5346223,540.0337,0.3926681,1376.9711,0.123203084,-120.30087,-0.7651907,1612.6709,0.17458229,1036.6212,0.2792427,-124.481804,-0.67836124,2656.0652,0.103735626,943.5871,0.29210755,-126.011505,-0.65532935,-16.804083,-0.36991015,24.43539,0.31358176,0.034680616,0.4279375,-0.022643872,-0.6553198,0.40127236,0.5066255,32.966293,0.23656988,7.248886,1.3946065,17.625557,0.8465683,-8.809069,-1.2871395,-8.855921,15.613757,0.0068948623,-0.0076460675,0.25583774,5.046729,3.018868,0.13125,0.086737745,0.19133332,0.1435208,-22.52302
31.427254,0.07633836,29.37488,31.83606,33.255314,3.880434,37.26052,43.852325,23.420895,22.08115,0.5627765,0.47214937,0.2936272,0.55618614,0.79714394,0.50351673,6.934226,4.4551973,5.3538423,3.746128,0.19180854,0.7270891,19.041458,0.91741294,16.664255,0.66184336,4.172977,3.1921895,2.1814811,5.639985,0.021720726,0.9441495,1.0143294,0.86707145,7.8215327,0.4010499,2.9585235,2.1937695,28.543045,0.32889548,646.44135,0.31687737,1406.0249,0.14428282,-110.524155,-0.81555,1703.4662,0.16005751,1103.0358,0.29558295,-116.258385,-0.71001565,2808.2207,0.0902973,923.337,0.36628088,-119.437805,-0.6631881,-17.232182,-0.44459805,29.00425,0.33414188,0.037588738,0.46490595,-0.027584668,-0.53573436,0.2570019,0.5336702,29.844347,0.4436995,18.468431,0.58145976,3.4656622,4.699475,-2.3980305,-5.8542953,-7.045835,14.817451,0.020306904,-0.0018752121,0.1323308,4.5519204,2.722063,0.17,0.13795498,0.16799998,0.20616983,-25.424065
34.53638,0.040775076,33.553482,34.354786,35.64812,2.0946388,15.524148,8.100183,26.960075,26.17783,0.8083375,0.40220192,0.501932,0.75523084,1.111153,0.609221,5.9839735,2.8869922,5.6039205,3.1155715,0.4139238,0.63099086,24.54583,0.43966806,15.07835,0.7514382,5.8214602,1.9865767,-8.93107,-1.4429672,0.017585035,0.8823671,1.0742506,0.76618546,8.567384,0.33034334,15.885629,0.5722602,35.263355,0.20233187,682.27435,0.30554906,1422.8984,0.15049478,-102.38137,-0.90245205,1742.1274,0.12901776,1058.5964,0.30015022,-103.86132,-0.8076641,2887.169,0.086453915,893.8211,0.4018218,-107.66028,-0.74737334,-19.103888,-0.30957538,29.084276,0.23995835,0.07364164,0.18723541,-0.029833773,-0.39858267,0.47902796,0.55155635,29.634089,0.25197956,12.4229765,0.7420989,5.1139946,2.3200977,-14.40044,-0.84072757,-14.611982,21.892553,0.060860883,-0.021593332,0.34455124,3.1390135,3.3132532,0.15409091,0.12264726,0.12173913,0.114346996,-19.459291
33.924187,0.08432108,32.922825,34.124416,35.380066,2.457241,57.34147,57.353504,133.1721,238.00893,0.711662,0.5718307,0.38868392,0.55652034,1.0792248,0.6905409,7.8689413,4.1805453,6.3906126,4.435808,0.3364528,0.6688652,29.823565,0.33417907,5.0859003,2.1674573,9.654062,1.1648923,-8.302181,-1.5987358,0.018549943,1.0391828,1.1375383,0.72020763,7.7413125,0.32007235,8.025516,0.97971076,30.274565,0.2343775,602.447,0.33351392,1433.0762,0.11272497,-119.98711,-0.7772098,1668.8994,0.16379844,1092.5698,0.3100471,-120.072174,-0.71353686,2736.6646,0.090506375,1009.7372,0.3997176,-123.22583,-0.66753334,-15.692071,-0.3723862,26.073809,0.2619634,0.032453652,0.5669537,-0.02100589,-0.6569434,0.4562579,0.50949836,35.250008,0.19733964,0.95113236,12.41149,10.729701,1.2656559,-16.004745,-0.9266996,-13.269726,22.906479,0.009997098,-0.009598969,0.24420576,2.9900334,3.2293987,0.12724137,0.0943543,0.16714284,0.15282708,-21.645126
33.131523,0.04897488,32.021088,32.758472,34.07057,2.0494843,61.05648,100.95973,21.775318,20.564219,0.68661827,0.61378855,0.30249083,0.5727124,1.0966505,0.79415965,9.280169,5.4329205,9.484364,3.894415,0.27978852,0.80074906,20.643517,0.7428978,7.523879,1.8837233,10.22699,1.4137164,-4.783286,-3.4494786,0.01684039,1.1063468,1.1037984,0.99037087,7.9848566,0.34600654,6.7492733,1.2278491,23.577848,0.35374492,610.7103,0.32569253,1394.5931,0.15867001,-103.6828,-0.88834304,1674.3839,0.15955,997.6789,0.36472315,-106.18429,-0.80953825,2741.3484,0.08144134,933.82404,0.494034,-108.313835,-0.77292025,-12.57792,-0.56523997,21.74977,0.39949846,0.05020718,0.38370913,-0.023428615,-0.5778571,0.39310887,0.5282985,29.28502,0.41077983,2.980507,5.1439567,12.686538,1.3436455,-14.702518,-1.1099602,-7.86417,16.277617,0.015918259,-0.00044191603,0.15942891,4.900182,2.930403,0.169375,0.11556755,0.14235294,0.188509,-23.46488
33.520992,0.061599758,32.36831,33.43039,35.017967,2.6496582,87.22419,105.36472,37.71491,31.216618,0.90484655,0.5843987,0.43463576,0.74958277,1.3559731,0.92133737,15.5960865,8.239509,12.973123,9.467277,0.4644172,0.7908117,24.386667,0.51065505,3.5852745,3.020694,11.641714,1.319422,-15.134243,-1.2923527,0.016610416,0.90591687,1.2295331,0.8808341,7.092413,0.37139735,5.1169896,1.6047069,25.008278,0.37497747,565.7431,0.34358272,1385.7426,0.14228028,-113.16234,-0.8271435,1665.9688,0.15314442,1065.1257,0.36525354,-115.25787,-0.7451558,2717.2642,0.07656886,989.11804,0.4472392,-116.550026,-0.7255238,-13.422817,-0.43556637,21.756216,0.28613296,0.04021494,0.39264995,-0.025284344,-0.5648567,0.6738564,0.53557193,30.801664,0.2995233,0.23342837,49.977325,16.849129,1.0776585,-27.329033,-0.68946064,-9.385367,17.52339,0.014899773,-0.008991273,0.28496262,4.1733546,3.0744338,0.14368421,0.08323781,0.1605263,0.14950705,-19.782013
