F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp
35.92715072631836,0.097451351583004,33.699462890625,35.74164962768555,37.6066780090332,3.907215118408203,158.42124938964844,374.3075256347656,36.16594696044922,28.014339447021484,0.9919430017471313,0.4549787640571594,0.6200442314147949,0.8729961514472961,1.3628164529800415,0.7427722215652466,8.351177215576172,4.2029948234558105,10.185962677001953,6.404867172241211,0.4960203468799591,0.6863374710083008,25.65627670288086,0.4058142602443695,4.710143089294434,2.5666310787200928,-2.74462628364563,-4.014227390289307,-10.32772445678711,-1.1021136045455933,0.024845920503139496,1.319474458694458,1.0520344972610474,0.5738664269447327,7.1762495040893555,0.4358863830566406,4.407179355621338,2.1489217281341553,26.13533592224121,0.3011848032474518,649.32763671875,0.25209441781044006,1423.30908203125,0.13953471183776855,-85.79682922363281,-1.0775699615478516,1685.6661376953125,0.12706518173217773,1139.5943603515625,0.28443971276283264,-89.3502197265625,-0.9336071610450745,2753.758056640625,0.0861588791012764,980.3756103515625,0.4311887323856354,-93.46885681152344,-0.857293963432312,-15.592280387878418,-0.3604128956794739,26.40871238708496,0.2552604675292969,0.06168036907911301,0.26183536648750305,-0.03273395821452141,-0.36981579661369324,0.6008509397506714,0.6048026084899902,29.763010025024414,0.23055601119995117,4.411916255950928,2.874922752380371,-2.984466552734375,-4.046919345855713,-12.916696548461914,-0.8692589402198792,-9.920656204223633,17.59153175354004,0.04850016161799431,-0.022446859627962112,0.3335016369819641,3.8737447261810303,2.6049203872680664,0.22833333909511566,0.1796679049730301,0.1429411768913269,0.1976558119058609,-19.007400512695312
35.906890869140625,0.02933674491941929,34.864627838134766,35.831329345703125,36.86554718017578,2.0009193420410156,63.28910446166992,66.94486999511719,15.83173656463623,9.230034828186035,0.563947856426239,0.5663707256317139,0.2157154679298401,0.5336552262306213,0.8474729061126709,0.6317574381828308,6.508224010467529,3.2780847549438477,5.762787818908691,3.2693686485290527,0.2314760684967041,0.7753871083259583,20.03506851196289,0.7546508312225342,20.562652587890625,0.40102940797805786,10.752066612243652,1.151350975036621,-3.2053825855255127,-3.991011381149292,0.018794411793351173,0.9865830540657043,0.9621644020080566,0.9456422924995422,10.191433906555176,0.21630030870437622,17.93647003173828,0.5701045989990234,33.06708526611328,0.20234215259552002,581.5350341796875,0.2794593572616577,1437.1341552734375,0.13499954342842102,-102.79256439208984,-0.9018516540527344,1688.01953125,0.12948741018772125,1212.675048828125,0.31966567039489746,-108.58204650878906,-0.7465680241584778,2754.878173828125,0.06769542396068573,894.900146484375,0.27554449439048767,-109.98299407958984,-0.7242359519004822,-22.4154109954834,-0.29518380761146545,30.465036392211914,0.2156476378440857,0.055895064026117325,0.3276424705982208,-0.02129177376627922,-0.6013489961624146,0.3102376163005829,0.5416324138641357,29.159809112548828,0.19331397116184235,20.288043975830078,0.4459879398345947,12.479114532470703,1.0890778303146362,-8.951316833496094,-1.3600943088531494,-9.941732406616211,15.854898452758789,0.012201954610645771,-0.004507376812398434,0.13936342298984528,4.063860893249512,1.9005849361419678,0.2792307734489441,0.15944430232048035,0.20999999344348907,0.17928428947925568,-22.45745086669922
33.693214416503906,0.05835018679499626,32.302734375,33.6550407409668,35.23847961425781,2.9357452392578125,18.289596557617188,8.43413257598877,40.75818634033203,68.4168472290039,0.7125394940376282,0.5903158783912659,0.24625509977340698,0.7052100300788879,1.058545470237732,0.812290370464325,8.710091590881348,4.154158115386963,6.766875743865967,3.2953908443450928,0.28662189841270447,0.7258930802345276,26.94167137145996,0.41616201400756836,-2.3788342475891113,-4.972481727600098,5.208581447601318,2.554309129714966,-3.055654525756836,-4.234086036682129,0.017005639150738716,1.0262848138809204,1.1369352340698242,0.5088512897491455,6.239063739776611,0.4234166443347931,4.821475982666016,1.769787073135376,21.280418395996094,0.3473738133907318,558.58349609375,0.40815868973731995,1416.3753662109375,0.128352090716362,-93.55368041992188,-1.0318983793258667,1575.1534423828125,0.16687458753585815,1071.6268310546875,0.28213199973106384,-87.77278137207031,-1.0351170301437378,2639.489990234375,0.09473397582769394,953.8881225585938,0.38773101568222046,-91.95206451416016,-0.9509114623069763,-9.850093841552734,-0.579022228717804,19.685823440551758,0.286008358001709,0.053454503417015076,0.2635592818260193,-0.009836779907345772,-0.9608758687973022,0.40846681594848633,0.4380422532558441,29.568601608276367,0.24234819412231445,-5.1751708984375,-2.095215320587158,7.784246921539307,1.8283874988555908,-8.80322551727295,-1.2709228992462158,-7.7572455406188965,16.915287017822266,0.028943320736289024,0.0008605830371379852,0.11515769362449646,3.806735038757324,1.622418999671936,0.3572727143764496,0.2533804476261139,0.21833333373069763,0.27226927876472473,-24.42051887512207
25.141145706176758,0.16651085019111633,22.24523162841797,24.325851440429688,25.438335418701172,3.193103790283203,111.45878601074219,146.57398986816406,112.54791259765625,97.52706146240234,1.4187183380126953,0.5326250195503235,0.6674602627754211,1.2944096326828003,2.2348597049713135,1.567399501800537,17.598474502563477,9.531972885131836,16.892200469970703,9.249689102172852,0.7611262798309326,0.6747351884841919,28.191932678222656,0.30705517530441284,-7.6755690574646,-1.8972210884094238,10.252290725708008,1.5574984550476074,-11.467031478881836,-1.3220425844192505,0.039245303720235825,1.6886569261550903,1.348783016204834,0.8195422291755676,2.4865267276763916,1.180443286895752,2.239442825317383,4.0740437507629395,16.939979553222656,0.629657506942749,737.9765625,0.3626251220703125,1274.6746826171875,0.19104139506816864,-85.66637420654297,-1.1009199619293213,1772.4891357421875,0.17526206374168396,936.5789184570312,0.3366881012916565,-85.41548919677734,-1.0560798645019531,2822.88134765625,0.11265069991350174,844.886962890625,0.2975262999534607,-88.48931121826172,-0.9930111169815063,-9.109230995178223,-0.6866959929466248,18.479734420776367,0.40459272265434265,0.04276932775974274,0.5057117342948914,-0.01986168883740902,-0.8034454584121704,0.91008061170578,0.5084638595581055,31.26145362854004,0.19711197912693024,-11.278189659118652,-1.3980190753936768,12.208950996398926,1.4690818786621094,-15.691712379455566,-1.0079518556594849,-8.15174388885498,17.143068313598633,0.031761523336172104,-0.00896187499165535,0.5550528168678284,4.196816444396973,2.915452003479004,0.19449999928474426,0.10632379353046417,0.1274999976158142,0.10439707338809967,-16.22119140625
33.52550506591797,0.03837374970316887,32.6077880859375,33.40073013305664,34.55772399902344,1.9499359130859375,59.6007080078125,65.48693084716797,15.78668212890625,6.671762466430664,0.33989909291267395,0.441168874502182,0.20584659278392792,0.32857680320739746,0.47977036237716675,0.27392375469207764,4.4482741355896,5.74491548538208,3.270378828048706,2.1991684436798096,0.1852235347032547,0.8653667569160461,18.896709442138672,0.5484331250190735,24.49695587158203,0.3871007561683655,6.187581539154053,1.4662662744522095,12.659575462341309,0.8209632039070129,0.024417368695139885,0.7789665460586548,1.1992976665496826,0.6189517974853516,6.986968040466309,0.34241098165512085,9.52507209777832,0.676242470741272,34.774845123291016,0.16627009212970734,563.4904174804688,0.26756879687309265,1428.812255859375,0.1422453671693802,-132.85000610351562,-0.6537469625473022,1697.0736083984375,0.10369417816400528,1080.37158203125,0.267703115940094,-138.43638610839844,-0.5638160705566406,2825.479248046875,0.07565275579690933,1073.185791015625,0.24478201568126678,-141.77951049804688,-0.5205250382423401,-22.61894989013672,-0.20311443507671356,30.74224281311035,0.20737861096858978,-0.01835612766444683,-1.0276155471801758,-0.02042744681239128,-0.6193169951438904,0.21222974359989166,0.5143778920173645,26.47188949584961,0.2675801217556,29.434362411499023,0.2747792899608612,4.377843856811523,2.084890842437744,11.330286979675293,1.1337976455688477,-19.177783966064453,28.09676742553711,-0.03090691566467285,-0.0031454970594495535,0.17760853469371796,3.609022855758667,2.4242424964904785,0.14249999821186066,0.0732717514038086,0.26466667652130127,0.24998311698436737,-28.824752807617188
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.458989679813385,0.24355268478393555,0.45878684520721436,0.4843808710575104,0.5140007734298706,0.05521392822265625,0.9550108909606934,0.3194819688796997,0.7613353133201599,0.2951316237449646,0.1832243949174881,0.3247257173061371,23.98500633239746,0.20317745208740234,1.837453007698059,2.161018133163452,10.204133987426758,0.4854813814163208,0.6563591361045837,8.644685745239258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.473268508911133,21.440807342529297,-0.005295771174132824,0.0028818275313824415,0.18213972449302673,1.4814814329147339,0.0,0.0,0.0,1.2899999618530273,0.0,-32.154579162597656
21.657217025756836,0.09808071702718735,19.83854103088379,21.83267593383789,23.125417709350586,3.286876678466797,68.94834899902344,74.06427001953125,11.34050464630127,6.600782871246338,0.44329631328582764,0.5899428129196167,0.18872468173503876,0.3912269175052643,0.6792250275611877,0.4905003309249878,4.380709648132324,1.8493502140045166,3.726583957672119,2.123821496963501,0.17407013475894928,0.7143639326095581,24.302724838256836,0.4766634702682495,6.974390983581543,1.1460667848587036,14.887903213500977,0.6989911198616028,-0.09234733134508133,-115.12749481201172,0.02361077442765236,0.9327342510223389,1.2590160369873047,0.56884765625,3.5649425983428955,0.5227302312850952,12.871722221374512,0.7091174721717834,27.327938079833984,0.31262320280075073,588.8250122070312,0.3849022090435028,1328.1456298828125,0.15854889154434204,-122.66719818115234,-0.7219833135604858,1593.0570068359375,0.19458268582820892,1156.316162109375,0.27152949571609497,-126.42536163330078,-0.6638226509094238,2640.224365234375,0.128781259059906,874.0882568359375,0.23864825069904327,-128.40423583984375,-0.6353384256362915,-18.156644821166992,-0.26083388924598694,26.251239776611328,0.23870623111724854,-0.0148738669231534,-1.3092533349990845,-0.017885446548461914,-0.7992213368415833,0.2458779364824295,0.43229714035987854,30.93767738342285,0.17021051049232483,10.315389633178711,0.780475378036499,15.134871482849121,0.6951508522033691,-2.023061990737915,-6.656656265258789,-9.865903854370117,18.419933319091797,-0.0073610832914710045,0.0016703091096132994,0.12367028743028641,2.9797379970550537,2.158273458480835,0.18555554747581482,0.17078973352909088,0.24368421733379364,0.20535491406917572,-27.815406799316406
32.11159896850586,0.0385110080242157,31.250816345214844,32.14579772949219,33.225833892822266,1.9750175476074219,56.57490539550781,70.24067687988281,18.87764549255371,20.12697982788086,0.7200551629066467,0.4600997567176819,0.411036878824234,0.6639281511306763,0.9830586910247803,0.5720218420028687,7.263820171356201,4.13783597946167,7.569377422332764,4.462197780609131,0.3629840612411499,0.5909442901611328,27.27941131591797,0.4548934996128082,11.38581371307373,0.7845568656921387,8.425711631774902,1.5986651182174683,-14.291980743408203,-0.8644046187400818,0.01815914176404476,0.7533026933670044,1.010971188545227,0.612369954586029,7.532943248748779,0.32142361998558044,9.798351287841797,0.8291754722595215,35.318843841552734,0.20951654016971588,709.0805053710938,0.27198663353919983,1490.8048095703125,0.13998404145240784,-102.04283142089844,-0.9104432463645935,1778.627685546875,0.12137437611818314,1142.918701171875,0.30972665548324585,-106.11400604248047,-0.8023220300674438,2889.153076171875,0.08805163949728012,891.4659423828125,0.4142701029777527,-108.3721923828125,-0.7670259475708008,-20.393085479736328,-0.3124811351299286,30.30787467956543,0.2555360198020935,0.06413543969392776,0.19858071208000183,-0.03242386505007744,-0.3044130206108093,0.438149094581604,0.5007616877555847,31.962961196899414,0.21869483590126038,11.339201927185059,0.8093451857566833,13.717134475708008,0.9438139200210571,-21.200876235961914,-0.5586479902267456,-12.6856107711792,21.021377563476562,0.05061618611216545,-0.021155154332518578,0.2850368618965149,4.355717182159424,2.5641026496887207,0.1971428394317627,0.1666659712791443,0.16066667437553406,0.15429264307022095,-21.57120132446289
25.053274154663086,0.0685572698712349,23.79688262939453,24.942415237426758,26.204748153686523,2.407865524291992,190.37855529785156,245.2538604736328,35.24641418457031,39.281158447265625,0.7696073651313782,0.5165631771087646,0.35006964206695557,0.7437662482261658,1.1604642868041992,0.8103946447372437,8.72689151763916,5.665118217468262,8.862029075622559,4.744795799255371,0.3435795307159424,0.6466015577316284,22.59441566467285,0.5879946947097778,14.921785354614258,0.9183635711669922,6.463558197021484,1.6929157972335815,4.7763848304748535,2.132077932357788,0.021203985437750816,0.9692516326904297,0.9226651787757874,0.7540755271911621,4.814737796783447,0.42238885164260864,7.7034382820129395,0.6470759510993958,25.904054641723633,0.25655195116996765,572.0409545898438,0.3675917983055115,1404.94970703125,0.23783648014068604,-105.14403533935547,-0.8693566918373108,1588.8485107421875,0.19115276634693146,1063.43505859375,0.3084484934806824,-106.90852355957031,-0.8175354599952698,2680.996826171875,0.10536747425794601,907.5637817382812,0.33777546882629395,-110.34911346435547,-0.7621639966964722,-13.838735580444336,-0.3942550718784332,22.955957412719727,0.2572261691093445,0.012022885493934155,1.610817790031433,-0.016430895775556564,-0.8105332255363464,0.45496058464050293,0.4695621430873871,30.197708129882812,0.22285132110118866,8.918970108032227,1.4227701425552368,7.845126152038574,1.4532310962677002,4.475351810455322,2.4426157474517822,-12.863759994506836,21.584941864013672,0.01868351921439171,-0.009031906723976135,0.2303159534931183,4.200323104858398,2.7687296867370605,0.17529411613941193,0.13724678754806519,0.15611110627651215,0.10620414465665817,-21.93711280822754
29.716318130493164,0.03858507052063942,28.962024688720703,29.67177963256836,30.495712280273438,1.5336875915527344,21.010353088378906,8.226699829101562,15.770484924316406,5.832250595092773,0.8284759521484375,0.4286847412586212,0.4681321084499359,0.8022835850715637,1.1644784212112427,0.6963462829589844,8.469649314880371,5.063878536224365,6.468235492706299,3.5857863426208496,0.35380807518959045,0.5355591177940369,25.473997116088867,0.38338467478752136,6.569015979766846,1.58908212184906,5.930304050445557,1.8949953317642212,-2.0102157592773438,-5.343536376953125,0.016014520078897476,1.0867493152618408,0.9042980074882507,0.7686020731925964,6.4647369384765625,0.3738945424556732,8.60753345489502,0.8766130208969116,27.380470275878906,0.2870146334171295,606.3630981445312,0.3909006118774414,1422.0667724609375,0.38453155755996704,-101.35740661621094,-0.9283531308174133,1634.6185302734375,0.16925925016403198,1032.907470703125,0.23676444590091705,-103.76893615722656,-0.8586677312850952,2692.221435546875,0.10241670906543732,1004.84228515625,0.32344990968704224,-107.37438201904297,-0.7988355159759521,-14.050712585449219,-0.428680419921875,23.95263671875,0.2619355320930481,0.04457419738173485,0.3449559509754181,-0.019601089879870415,-0.5278099775314331,0.4392848014831543,0.41478028893470764,29.038082122802734,0.21429209411144257,4.437713623046875,2.204995632171631,9.540393829345703,1.267985224723816,-4.629745960235596,-2.4052000045776367,-10.827291488647461,19.723234176635742,0.029667066410183907,-0.015765096992254257,0.2632471024990082,4.375804424285889,2.331606388092041,0.21444444358348846,0.16918835043907166,0.20411764085292816,0.19894009828567505,-21.850019454956055
