loss,acc_treino,K_treino,acc_teste,K_teste
-1.0,34.831460674157306,0.0,34.61538461538461,0.0
0.700530469417572,34.831460674157306,0.0,34.61538461538461,0.0
0.6997470855712891,34.831460674157306,0.0,34.61538461538461,0.0
0.6989442110061646,34.831460674157306,0.0,34.61538461538461,0.0
0.6981229782104492,34.831460674157306,0.0,34.61538461538461,0.0
0.6972901821136475,34.831460674157306,0.0,34.61538461538461,0.0
0.6964531540870667,35.15248796147672,-0.0010579653655549137,35.256410256410255,0.006807866868381085
0.6956081390380859,35.79454253611557,-0.017142857142857126,35.8974358974359,0.001536098310291889
0.6947659254074097,41.89406099518459,0.01894031668696694,40.38461538461539,0.026570048309178862
0.6939264535903931,51.04333868378812,0.07873748515187506,50.641025641025635,0.08834244080145714
0.6930890083312988,57.78491171749599,0.10376383198682837,56.41025641025641,0.0924024640657084
0.6922597885131836,62.43980738362761,0.12971165900543258,62.17948717948718,0.13820224719101126
0.6914368867874146,66.6131621187801,0.1600725952813068,67.94871794871796,0.19354838709677424
0.6906231641769409,66.77367576243981,0.11304222232920891,65.38461538461539,0.06400000000000006
0.6898210644721985,66.6131621187801,0.08618817257379807,63.46153846153846,-0.015068493150684814
0.6890273690223694,65.32905296950241,0.027715961966417124,64.1025641025641,-0.025352112676056304
0.6882416009902954,65.32905296950241,0.011517893870835128,64.74358974358975,-0.012747875354107707
0.6874625086784363,65.00802568218299,-0.003205791106515088,64.74358974358975,-0.012747875354107707
0.6866896152496338,65.00802568218299,-0.003205791106515088,65.38461538461539,0.0
0.6859250664710999,65.1685393258427,0.0,65.38461538461539,0.0
0.6851683855056763,65.1685393258427,0.0,65.38461538461539,0.0
0.6844174861907959,65.1685393258427,0.0,65.38461538461539,0.0
0.6836715340614319,65.1685393258427,0.0,65.38461538461539,0.0
0.6829299926757812,65.1685393258427,0.0,65.38461538461539,0.0
0.682194709777832,65.1685393258427,0.0,65.38461538461539,0.0
0.6814649701118469,65.1685393258427,0.0,65.38461538461539,0.0
0.6807411909103394,65.1685393258427,0.0,65.38461538461539,0.0
0.6800236105918884,65.1685393258427,0.0,65.38461538461539,0.0
0.6793119311332703,65.1685393258427,0.0,65.38461538461539,0.0
0.6786062717437744,65.1685393258427,0.0,65.38461538461539,0.0
0.6779063940048218,65.1685393258427,0.0,65.38461538461539,0.0
0.6772127747535706,65.1685393258427,0.0,65.38461538461539,0.0
0.6765254139900208,65.1685393258427,0.0,65.38461538461539,0.0
0.6758441925048828,65.1685393258427,0.0,65.38461538461539,0.0
0.675169050693512,65.1685393258427,0.0,65.38461538461539,0.0
0.6744993925094604,65.1685393258427,0.0,65.38461538461539,0.0
0.673834502696991,65.1685393258427,0.0,65.38461538461539,0.0
0.6731757521629333,65.1685393258427,0.0,65.38461538461539,0.0
0.6725250482559204,65.1685393258427,0.0,65.38461538461539,0.0
0.6718825697898865,65.1685393258427,0.0,65.38461538461539,0.0
0.6712440848350525,65.1685393258427,0.0,65.38461538461539,0.0
0.6706107258796692,65.1685393258427,0.0,65.38461538461539,0.0
0.6699833273887634,65.1685393258427,0.0,65.38461538461539,0.0
0.6693615913391113,65.1685393258427,0.0,65.38461538461539,0.0
0.6687448620796204,65.1685393258427,0.0,65.38461538461539,0.0
0.668133020401001,65.1685393258427,0.0,65.38461538461539,0.0
0.6675262451171875,65.1685393258427,0.0,65.38461538461539,0.0
0.6669263243675232,65.1685393258427,0.0,65.38461538461539,0.0
0.666332483291626,65.1685393258427,0.0,65.38461538461539,0.0
0.6657437682151794,65.1685393258427,0.0,65.38461538461539,0.0
0.6651593446731567,65.1685393258427,0.0,65.38461538461539,0.0
0.6645786762237549,65.1685393258427,0.0,65.38461538461539,0.0
0.6640028357505798,65.1685393258427,0.0,65.38461538461539,0.0
0.6634317636489868,65.1685393258427,0.0,65.38461538461539,0.0
0.66286700963974,65.1685393258427,0.0,65.38461538461539,0.0
0.6623086333274841,65.1685393258427,0.0,65.38461538461539,0.0
0.6617599129676819,65.1685393258427,0.0,65.38461538461539,0.0
0.6612182855606079,65.1685393258427,0.0,65.38461538461539,0.0
0.6606831550598145,65.1685393258427,0.0,65.38461538461539,0.0
0.660152792930603,65.1685393258427,0.0,65.38461538461539,0.0
0.659626841545105,65.1685393258427,0.0,65.38461538461539,0.0
0.6591048836708069,65.1685393258427,0.0,65.38461538461539,0.0
0.658586859703064,65.1685393258427,0.0,65.38461538461539,0.0
0.6580737829208374,65.1685393258427,0.0,65.38461538461539,0.0
0.657566249370575,65.1685393258427,0.0,65.38461538461539,0.0
0.6570636630058289,65.1685393258427,0.0,65.38461538461539,0.0
0.6565669775009155,65.1685393258427,0.0,65.38461538461539,0.0
0.6560766100883484,65.1685393258427,0.0,65.38461538461539,0.0
0.6555922031402588,65.1685393258427,0.0,65.38461538461539,0.0
0.6551138758659363,65.1685393258427,0.0,65.38461538461539,0.0
0.6546403169631958,65.1685393258427,0.0,65.38461538461539,0.0
0.654171347618103,65.1685393258427,0.0,65.38461538461539,0.0
0.6537070274353027,65.1685393258427,0.0,65.38461538461539,0.0
0.6532467603683472,65.1685393258427,0.0,65.38461538461539,0.0
0.6527908444404602,65.1685393258427,0.0,65.38461538461539,0.0
0.6523391008377075,65.1685393258427,0.0,65.38461538461539,0.0
0.6518913507461548,65.1685393258427,0.0,65.38461538461539,0.0
0.6514492630958557,65.1685393258427,0.0,65.38461538461539,0.0
0.6510124206542969,65.1685393258427,0.0,65.38461538461539,0.0
0.6505799293518066,65.1685393258427,0.0,65.38461538461539,0.0
0.6501516699790955,65.1685393258427,0.0,65.38461538461539,0.0
0.6497265100479126,65.1685393258427,0.0,65.38461538461539,0.0
0.6493056416511536,65.1685393258427,0.0,65.38461538461539,0.0
0.6488897800445557,65.1685393258427,0.0,65.38461538461539,0.0
0.648478627204895,65.1685393258427,0.0,65.38461538461539,0.0
0.6480724215507507,65.1685393258427,0.0,65.38461538461539,0.0
0.647670328617096,65.1685393258427,0.0,65.38461538461539,0.0
0.6472719311714172,65.1685393258427,0.0,65.38461538461539,0.0
0.6468765139579773,65.1685393258427,0.0,65.38461538461539,0.0
0.6464834213256836,65.1685393258427,0.0,65.38461538461539,0.0
0.6460930109024048,65.1685393258427,0.0,65.38461538461539,0.0
0.6457061767578125,65.1685393258427,0.0,65.38461538461539,0.0
0.6453229188919067,65.1685393258427,0.0,65.38461538461539,0.0
0.6449430584907532,65.1685393258427,0.0,65.38461538461539,0.0
0.6445667147636414,65.1685393258427,0.0,65.38461538461539,0.0
0.6441934108734131,65.1685393258427,0.0,65.38461538461539,0.0
0.643822968006134,65.1685393258427,0.0,65.38461538461539,0.0
0.6434559226036072,65.1685393258427,0.0,65.38461538461539,0.0
0.6430924534797668,65.1685393258427,0.0,65.38461538461539,0.0
0.6427318453788757,65.1685393258427,0.0,65.38461538461539,0.0
0.6423742771148682,65.1685393258427,0.0,65.38461538461539,0.0
0.6420196294784546,65.1685393258427,0.0,65.38461538461539,0.0
0.6416679620742798,65.1685393258427,0.0,65.38461538461539,0.0
0.6413193941116333,65.1685393258427,0.0,65.38461538461539,0.0
0.6409736275672913,65.1685393258427,0.0,65.38461538461539,0.0
0.6406303644180298,65.1685393258427,0.0,65.38461538461539,0.0
0.6402896046638489,65.1685393258427,0.0,65.38461538461539,0.0
0.6399515271186829,65.1685393258427,0.0,65.38461538461539,0.0
0.6396158337593079,65.1685393258427,0.0,65.38461538461539,0.0
0.6392824053764343,65.1685393258427,0.0,65.38461538461539,0.0
0.6389511823654175,65.1685393258427,0.0,65.38461538461539,0.0
0.6386222243309021,65.1685393258427,0.0,65.38461538461539,0.0
0.6382953524589539,65.1685393258427,0.0,65.38461538461539,0.0
0.6379706263542175,65.1685393258427,0.0,65.38461538461539,0.0
0.6376478672027588,65.1685393258427,0.0,65.38461538461539,0.0
0.6373273730278015,65.1685393258427,0.0,65.38461538461539,0.0
0.6370086669921875,65.1685393258427,0.0,65.38461538461539,0.0
0.6366918683052063,65.1685393258427,0.0,65.38461538461539,0.0
0.6363769769668579,65.1685393258427,0.0,65.38461538461539,0.0
0.6360639333724976,65.1685393258427,0.0,65.38461538461539,0.0
0.6357526183128357,65.1685393258427,0.0,65.38461538461539,0.0
0.6354430317878723,65.1685393258427,0.0,65.38461538461539,0.0
0.6351352334022522,65.1685393258427,0.0,65.38461538461539,0.0
0.634829044342041,65.1685393258427,0.0,65.38461538461539,0.0
0.6345246434211731,65.1685393258427,0.0,65.38461538461539,0.0
0.6342217326164246,65.1685393258427,0.0,65.38461538461539,0.0
0.633920431137085,65.1685393258427,0.0,65.38461538461539,0.0
0.63362056016922,65.1685393258427,0.0,65.38461538461539,0.0
0.6333220601081848,65.1685393258427,0.0,65.38461538461539,0.0
0.6330249309539795,65.1685393258427,0.0,65.38461538461539,0.0
0.6327290534973145,65.1685393258427,0.0,65.38461538461539,0.0
0.6324345469474792,65.1685393258427,0.0,65.38461538461539,0.0
0.6321412324905396,65.1685393258427,0.0,65.38461538461539,0.0
0.6318492889404297,65.1685393258427,0.0,65.38461538461539,0.0
0.6315587759017944,65.1685393258427,0.0,65.38461538461539,0.0
0.6312692165374756,65.1685393258427,0.0,65.38461538461539,0.0
0.6309810280799866,65.1685393258427,0.0,65.38461538461539,0.0
0.6306935548782349,65.1685393258427,0.0,65.38461538461539,0.0
0.6304072737693787,65.1685393258427,0.0,65.38461538461539,0.0
0.6301218867301941,65.1685393258427,0.0,65.38461538461539,0.0
0.6298375725746155,65.1685393258427,0.0,65.38461538461539,0.0
0.6295541524887085,65.1685393258427,0.0,65.38461538461539,0.0
0.6292715668678284,65.1685393258427,0.0,65.38461538461539,0.0
0.6289899349212646,65.1685393258427,0.0,65.38461538461539,0.0
0.6287092566490173,65.1685393258427,0.0,65.38461538461539,0.0
0.6284293532371521,65.1685393258427,0.0,65.38461538461539,0.0
0.6281504034996033,65.1685393258427,0.0,65.38461538461539,0.0
0.6278722286224365,65.1685393258427,0.0,65.38461538461539,0.0
0.6275947690010071,65.1685393258427,0.0,65.38461538461539,0.0
0.6273180842399597,65.1685393258427,0.0,65.38461538461539,0.0
0.6270421147346497,65.1685393258427,0.0,65.38461538461539,0.0
0.6267669796943665,65.1685393258427,0.0,65.38461538461539,0.0
0.6264925003051758,65.1685393258427,0.0,65.38461538461539,0.0
0.6262186765670776,65.1685393258427,0.0,65.38461538461539,0.0
0.6259456276893616,65.1685393258427,0.0,65.38461538461539,0.0
0.6256731748580933,65.1685393258427,0.0,65.38461538461539,0.0
0.6254014372825623,65.1685393258427,0.0,65.38461538461539,0.0
0.6251304149627686,65.1685393258427,0.0,65.38461538461539,0.0
0.6248599290847778,65.1685393258427,0.0,65.38461538461539,0.0
0.6245900392532349,65.1685393258427,0.0,65.38461538461539,0.0
0.6243208050727844,65.1685393258427,0.0,65.38461538461539,0.0
0.624052107334137,65.1685393258427,0.0,65.38461538461539,0.0
0.6237839460372925,65.1685393258427,0.0,65.38461538461539,0.0
0.6235163807868958,65.1685393258427,0.0,65.38461538461539,0.0
0.6232492327690125,65.1685393258427,0.0,65.38461538461539,0.0
0.6229826807975769,65.1685393258427,0.0,65.38461538461539,0.0
0.6227166056632996,65.1685393258427,0.0,65.38461538461539,0.0
0.62245112657547,65.1685393258427,0.0,65.38461538461539,0.0
0.6221861243247986,65.1685393258427,0.0,65.38461538461539,0.0
0.6219215989112854,65.1685393258427,0.0,65.38461538461539,0.0
0.6216574907302856,65.1685393258427,0.0,65.38461538461539,0.0
0.6213939785957336,65.1685393258427,0.0,65.38461538461539,0.0
0.6211307644844055,65.1685393258427,0.0,65.38461538461539,0.0
0.6208683252334595,65.1685393258427,0.0,66.02564102564102,0.024079320113314373
0.6206061244010925,65.1685393258427,0.0,66.02564102564102,0.024079320113314373
0.620344340801239,65.1685393258427,0.0,66.02564102564102,0.024079320113314373
0.6200829744338989,65.1685393258427,0.0,66.02564102564102,0.024079320113314373
0.6198220252990723,65.1685393258427,0.0,66.02564102564102,0.024079320113314373
0.6195616126060486,65.1685393258427,0.0,66.02564102564102,0.024079320113314373
0.6193015575408936,65.1685393258427,0.0,66.02564102564102,0.024079320113314373
0.6190418004989624,65.1685393258427,0.0,66.02564102564102,0.024079320113314373
0.618782639503479,65.1685393258427,0.0,66.02564102564102,0.024079320113314373
0.6185238361358643,65.1685393258427,0.0,66.02564102564102,0.024079320113314373
0.6182653903961182,65.1685393258427,0.0,66.02564102564102,0.024079320113314373
0.618007481098175,65.1685393258427,0.0,66.02564102564102,0.024079320113314373
